Moisture Data ASCII output
Logger ID:  IENWUP001SMP
Last Sampling Interval: 30 minutes
Selected Sites, Probes and Sensors: 
Default: P1: 10[A1], 20[A2], 40[A3], 60[A4], 80[A5], 100[A6]
Output Type:  Separate
Index   ,"Date Time"                   ,A1.Raw      ,A1.Moisture[mm]  ,A2.Raw      ,A2.Moisture[mm]  ,A3.Raw      ,A3.Moisture[mm]  ,A4.Raw      ,A4.Moisture[mm]  ,A5.Raw      ,A5.Moisture[mm]  ,A6.Raw      ,A6.Moisture[mm]  ,
121     ,"2016-10-15 16:30:00"         ,65535       ,31.808542        ,65535       ,19.776798        ,65535       ,17.513226        ,65535       ,28.418835        ,65535       ,33.373295        ,65535       ,33.050964        ,
122     ,"2016-10-15 17:00:00"         ,65535       ,31.808542        ,65535       ,19.776798        ,65535       ,17.513226        ,65535       ,28.418835        ,65535       ,33.373295        ,65535       ,33.050964        ,
123     ,"2016-10-15 17:30:00"         ,65535       ,31.808542        ,65535       ,19.776798        ,65535       ,17.507746        ,65535       ,28.411423        ,65535       ,33.373295        ,65535       ,33.050964        ,
124     ,"2016-10-15 18:00:00"         ,65535       ,31.800638        ,65535       ,19.776798        ,65535       ,17.502262        ,65535       ,28.411423        ,65535       ,33.373295        ,65535       ,33.050964        ,
125     ,"2016-10-15 18:30:00"         ,65535       ,31.800638        ,65535       ,19.776798        ,65535       ,17.502262        ,65535       ,28.411423        ,65535       ,33.373295        ,65535       ,33.050964        ,
126     ,"2016-10-15 19:00:00"         ,65535       ,31.800638        ,65535       ,19.776798        ,65535       ,17.502262        ,65535       ,28.404011        ,65535       ,33.373295        ,65535       ,33.050964        ,
127     ,"2016-10-15 19:30:00"         ,65535       ,31.800638        ,65535       ,19.776798        ,65535       ,17.496784        ,65535       ,28.404011        ,65535       ,33.373295        ,65535       ,33.050964        ,
128     ,"2016-10-15 20:00:00"         ,65535       ,31.800638        ,65535       ,19.776798        ,65535       ,17.491304        ,65535       ,28.396603        ,65535       ,33.373295        ,65535       ,33.058968        ,
129     ,"2016-10-15 20:30:00"         ,65535       ,31.792753        ,65535       ,19.776798        ,65535       ,17.491304        ,65535       ,28.396603        ,65535       ,33.365410        ,65535       ,33.058968        ,
130     ,"2016-10-15 21:00:00"         ,65535       ,31.792753        ,65535       ,19.768324        ,65535       ,17.485825        ,65535       ,28.396603        ,65535       ,33.373295        ,65535       ,33.058968        ,
131     ,"2016-10-15 21:30:00"         ,65535       ,31.792753        ,65535       ,19.768324        ,65535       ,17.480349        ,65535       ,28.389189        ,65535       ,33.373295        ,65535       ,33.058968        ,
132     ,"2016-10-15 22:00:00"         ,65535       ,31.792753        ,65535       ,19.768324        ,65535       ,17.474874        ,65535       ,28.389189        ,65535       ,33.373295        ,65535       ,33.058968        ,
133     ,"2016-10-15 22:30:00"         ,65535       ,31.792753        ,65535       ,19.768324        ,65535       ,17.474874        ,65535       ,28.381781        ,65535       ,33.373295        ,65535       ,33.058968        ,
